Профиль №1  с 01.10.2022 по 31.10.2022
Счетчик № 0816190453
Сохранен 01.11.2022 00:28:33

Дата	Время	A+, кВт	A-, кВт	R+, квар	R-, квар	Статус
13.10.2022	14:00-15:00	000,0154	000,0000	000,0059	000,0000	
13.10.2022	15:00-16:00	000,0159	000,0000	000,0042	000,0000	
13.10.2022	16:00-17:00	000,0196	000,0000	000,0050	000,0000	
13.10.2022	17:00-18:00	000,0256	000,0000	000,0083	000,0000	
13.10.2022	18:00-19:00	000,0181	000,0000	000,0039	000,0000	
13.10.2022	19:00-20:00	000,0181	000,0000	000,0037	000,0000	
13.10.2022	20:00-21:00	000,0193	000,0000	000,0043	000,0000	
13.10.2022	21:00-22:00	000,0189	000,0000	000,0045	000,0000	
13.10.2022	22:00-23:00	000,0181	000,0000	000,0036	000,0000	
13.10.2022	23:00-24:00	000,0189	000,0000	000,0041	000,0000	
14.10.2022	00:00-01:00	000,0184	000,0000	000,0042	000,0000	
14.10.2022	01:00-02:00	000,0178	000,0000	000,0036	000,0000	
14.10.2022	02:00-03:00	000,0176	000,0000	000,0037	000,0000	
14.10.2022	03:00-04:00	000,0200	000,0000	000,0041	000,0000	
14.10.2022	04:00-05:00	000,0197	000,0000	000,0043	000,0000	
14.10.2022	05:00-06:00	000,0191	000,0000	000,0035	000,0000	
14.10.2022	06:00-07:00	000,0202	000,0000	000,0044	000,0000	
14.10.2022	07:00-08:00	000,0204	000,0000	000,0056	000,0000	
14.10.2022	08:00-09:00	000,0186	000,0000	000,0044	000,0000	
14.10.2022	09:00-10:00	000,0225	000,0000	000,0067	000,0000	
14.10.2022	10:00-11:00	000,0197	000,0000	000,0052	000,0000	
14.10.2022	11:00-12:00	000,0211	000,0000	000,0080	000,0000	
14.10.2022	12:00-13:00	000,0199	000,0000	000,0075	000,0000	
14.10.2022	13:00-14:00	000,0244	000,0000	000,0145	000,0000	
14.10.2022	14:00-15:00	000,0224	000,0000	000,0129	000,0000	
14.10.2022	15:00-16:00	000,0215	000,0000	000,0126	000,0000	
14.10.2022	16:00-17:00	000,0236	000,0000	000,0124	000,0000	
14.10.2022	17:00-18:00	000,0244	000,0000	000,0123	000,0000	
14.10.2022	18:00-19:00	000,0235	000,0000	000,0124	000,0000	
14.10.2022	19:00-20:00	000,0225	000,0000	000,0121	000,0000	
14.10.2022	20:00-21:00	000,0232	000,0000	000,0122	000,0000	
14.10.2022	21:00-22:00	000,0208	000,0000	000,0111	000,0000	
14.10.2022	22:00-23:00	000,0193	000,0000	000,0099	000,0000	
14.10.2022	23:00-24:00	000,0186	000,0000	000,0098	000,0000	
15.10.2022	00:00-01:00	000,0193	000,0000	000,0100	000,0000	
15.10.2022	01:00-02:00	000,0188	000,0000	000,0101	000,0000	
15.10.2022	02:00-03:00	000,0199	000,0000	000,0105	000,0000	
15.10.2022	03:00-04:00	000,0205	000,0000	000,0101	000,0000	
15.10.2022	04:00-05:00	000,0272	000,0000	000,0150	000,0000	
15.10.2022	05:00-06:00	000,0245	000,0000	000,0125	000,0000	
15.10.2022	06:00-07:00	000,0293	000,0000	000,0162	000,0000	
15.10.2022	07:00-08:00	000,0274	000,0000	000,0167	000,0000	
15.10.2022	08:00-09:00	000,0273	000,0000	000,0169	000,0000	
